"id","trial","X","A","Y","weights","Group"
113,50,0,0,1.53767906093231,1,"Treatment"
113,51,1,1,1.36125110431863,0.8,"Treatment"
113,52,0,0,1.56420655195496,1,"Treatment"
113,53,0,0,0.0299443180993951,1,"Treatment"
113,54,1,1,1.5284770886537,0.8,"Treatment"
113,55,1,1,3.00256337015533,0.8,"Treatment"
113,56,0,0,1.38759054661719,1,"Treatment"
113,57,1,1,1.5143618799828,0.8,"Treatment"
113,58,1,1,3.07189819457599,0.8,"Treatment"
113,59,1,1,2.85590798381554,0.8,"Treatment"
113,60,0,0,1.53458169041735,1,"Treatment"
113,61,1,1,1.44782616128809,0.8,"Treatment"
113,62,0,0,1.44453631614468,1,"Treatment"
113,63,1,1,1.44556068253574,0.8,"Treatment"
113,64,0,0,1.58066353989196,1,"Treatment"
113,65,1,1,1.63273983182436,0.8,"Treatment"
113,66,1,0,2.58063822356265,0.2,"Treatment"
113,67,1,1,2.51409809603915,0.8,"Treatment"
113,68,0,0,1.50193587727271,1,"Treatment"
113,69,1,1,1.50652537441778,0.8,"Treatment"
113,70,0,0,1.50299730852107,1,"Treatment"
113,71,0,0,-0.0975236557518707,1,"Treatment"
113,72,0,0,0.0965732090422616,1,"Treatment"
113,73,1,1,1.5140218144813,0.8,"Treatment"
113,74,0,0,1.53968224962258,1,"Treatment"
113,75,1,0,1.021232117159,0.2,"Treatment"
113,76,1,1,2.50816159187803,0.8,"Treatment"
113,77,1,1,3.14494996819712,0.8,"Treatment"
113,78,0,0,1.41170615800949,1,"Treatment"
113,79,0,0,-0.213379666798183,1,"Treatment"
113,80,1,0,1.09487586107738,0.2,"Treatment"
113,81,1,1,2.54484920267008,0.8,"Treatment"
113,82,0,0,1.35836638202035,1,"Treatment"
113,83,1,1,1.64860580967021,0.8,"Treatment"
113,84,1,1,3.00165265781508,0.8,"Treatment"
113,85,0,0,1.68229470803862,1,"Treatment"
113,86,0,0,0.101211828679647,1,"Treatment"
113,87,0,0,-0.113024918800484,1,"Treatment"
113,88,0,0,-0.104166484333234,1,"Treatment"
113,89,0,0,0.149844511443161,1,"Treatment"
113,90,1,0,1.01328635575729,0.2,"Treatment"
113,91,0,0,0.932592193238817,1,"Treatment"
113,92,1,1,1.53572932997051,0.8,"Treatment"
113,93,0,0,1.52268357597471,1,"Treatment"
113,94,1,1,1.54055027629006,0.8,"Treatment"
113,95,0,0,1.26928260040138,1,"Treatment"
113,96,1,1,1.5138652641377,0.8,"Treatment"
113,97,0,0,1.37991659372985,1,"Treatment"
113,98,0,0,-0.0644178681401445,1,"Treatment"
113,99,1,1,1.46968980722385,0.8,"Treatment"
113,100,1,1,2.91217567458997,0.8,"Treatment"
114,1,0,0,NA,1,"Treatment"
114,2,0,0,0.167627611338735,1,"Treatment"
114,3,1,1,1.52355447623606,0.8,"Treatment"
114,4,0,0,1.69060847412417,1,"Treatment"
114,5,1,1,1.5519152918577,0.8,"Treatment"
114,6,0,0,1.6308457347565,1,"Treatment"
114,7,1,1,1.56080497938464,0.8,"Treatment"
114,8,0,0,1.69338721180722,1,"Treatment"
114,9,0,0,0.0409760586165455,1,"Treatment"
114,10,1,1,1.65438071761004,0.8,"Treatment"
114,11,1,1,2.83450273150621,0.8,"Treatment"
114,12,0,0,1.4284599507136,1,"Treatment"
114,13,1,1,1.50785465186247,0.8,"Treatment"
114,14,1,1,2.9630836308011,0.8,"Treatment"
114,15,0,0,1.45062799857422,1,"Treatment"
114,16,1,1,1.51036769054421,0.8,"Treatment"
114,17,0,0,1.32192489196303,1,"Treatment"
114,18,1,0,0.855317249977876,0.2,"Treatment"
114,19,1,0,1.92807924746893,0.2,"Treatment"
114,20,0,0,1.00004211733604,1,"Treatment"
114,21,1,0,0.951316899021362,0.2,"Treatment"
114,22,1,1,2.60133763157834,0.8,"Treatment"
114,23,0,0,1.54997900566397,1,"Treatment"
114,24,1,1,1.3284209528674,0.8,"Treatment"
114,25,0,0,1.43540973151548,1,"Treatment"
114,26,1,1,1.34234912205591,0.8,"Treatment"
114,27,0,0,1.50256784316054,1,"Treatment"
114,28,1,1,1.4546126711777,0.8,"Treatment"
114,29,0,0,1.61657398301955,1,"Treatment"
114,30,1,0,0.963060433595397,0.2,"Treatment"
114,31,0,0,0.811127243542108,1,"Treatment"
114,32,1,1,1.51388223667872,0.8,"Treatment"
114,33,0,0,1.6259738873579,1,"Treatment"
114,34,1,1,1.57749459527647,0.8,"Treatment"
114,35,1,1,3.03646553145402,0.8,"Treatment"
114,36,0,0,1.45741048249002,1,"Treatment"
114,37,1,1,1.428761565685,0.8,"Treatment"
114,38,0,0,1.48827456953414,1,"Treatment"
114,39,0,0,-0.0519968597330671,1,"Treatment"
114,40,0,0,0.0674881074914955,1,"Treatment"
114,41,0,0,-0.0670164821925583,1,"Treatment"
114,42,1,1,1.57941232648898,0.8,"Treatment"
114,43,1,1,3.02543941375254,0.8,"Treatment"
114,44,0,0,1.46832077808499,1,"Treatment"
114,45,1,1,1.25723875245341,0.8,"Treatment"
114,46,0,0,1.48299448777944,1,"Treatment"
114,47,1,0,0.965681310572807,0.2,"Treatment"
114,48,1,1,2.58142040799731,0.8,"Treatment"
114,49,0,0,1.41974608907184,1,"Treatment"
114,50,1,1,1.62861331056004,0.8,"Treatment"
114,51,1,1,3.19640478420736,0.8,"Treatment"
114,52,0,0,1.49420283367453,1,"Treatment"
114,53,1,1,1.61440183449936,0.8,"Treatment"
114,54,0,0,1.49250610459485,1,"Treatment"
114,55,1,1,1.57826476946736,0.8,"Treatment"
114,56,0,0,1.44700499921695,1,"Treatment"
114,57,1,0,1.05373143738613,0.2,"Treatment"
114,58,1,1,2.4488425581733,0.8,"Treatment"
114,59,0,0,1.60918000688662,1,"Treatment"
114,60,0,0,-0.044988416492718,1,"Treatment"
114,61,1,0,1.02136849992718,0.2,"Treatment"
114,62,0,0,0.921174658214206,1,"Treatment"
114,63,0,0,-0.0833431628356406,1,"Treatment"
114,64,1,1,1.40116276926755,0.8,"Treatment"
114,65,0,0,1.60482385616841,1,"Treatment"
114,66,1,1,1.60666267891569,0.8,"Treatment"
114,67,0,0,1.6209024526412,1,"Treatment"
114,68,0,0,-0.0579424028818464,1,"Treatment"
114,69,1,1,1.38942087804435,0.8,"Treatment"
114,70,0,0,1.39320703873714,1,"Treatment"
114,71,1,1,1.41581172931908,0.8,"Treatment"
114,72,0,0,1.51118499884556,1,"Treatment"
114,73,1,1,1.48105854440342,0.8,"Treatment"
114,74,0,0,1.65859777208087,1,"Treatment"
114,75,1,1,1.49509313871954,0.8,"Treatment"
114,76,0,0,1.74364568361084,1,"Treatment"
114,77,1,1,1.53850708590598,0.8,"Treatment"
114,78,1,1,3.12339193569696,0.8,"Treatment"
114,79,1,1,2.95129227181066,0.8,"Treatment"
114,80,0,0,1.35592961035325,1,"Treatment"
114,81,1,1,1.3632902698604,0.8,"Treatment"
114,82,0,0,1.50310541958718,1,"Treatment"
114,83,1,1,1.54500290506476,0.8,"Treatment"
114,84,0,0,1.54424985210428,1,"Treatment"
114,85,1,1,1.50727376900854,0.8,"Treatment"
114,86,0,0,1.51919959998272,1,"Treatment"
114,87,1,0,1.05480163556677,0.2,"Treatment"
114,88,1,1,2.42044923704485,0.8,"Treatment"
114,89,0,0,1.48697796745595,1,"Treatment"
114,90,0,0,0.0836765767413635,1,"Treatment"
114,91,1,1,1.55251678549501,0.8,"Treatment"
114,92,0,0,1.57186458535589,1,"Treatment"
114,93,0,0,-0.107999613398312,1,"Treatment"
114,94,1,1,1.68687543083061,0.8,"Treatment"
114,95,0,0,1.34502793383747,1,"Treatment"
114,96,1,1,1.40281103723414,0.8,"Treatment"
114,97,0,0,1.2518127631812,1,"Treatment"
114,98,0,0,0.106872495647852,1,"Treatment"
114,99,0,0,-0.061639751308827,1,"Treatment"
114,100,1,1,1.6148136140565,0.8,"Treatment"
115,1,1,1,NA,0.8,"Treatment"
115,2,0,0,1.63712076165696,1,"Treatment"
115,3,0,0,0.0754573414460607,1,"Treatment"
115,4,0,0,0.0069191455524358,1,"Treatment"
115,5,0,0,0.205105796550801,1,"Treatment"
115,6,1,1,1.49069197637323,0.8,"Treatment"
115,7,0,0,1.6481960794401,1,"Treatment"
115,8,1,1,1.28707131131183,0.8,"Treatment"
115,9,0,0,1.39074340254335,1,"Treatment"
115,10,1,1,1.71038034678445,0.8,"Treatment"
115,11,0,0,1.49964719406524,1,"Treatment"
115,12,1,1,1.43481665057478,0.8,"Treatment"
115,13,0,0,1.6241292738515,1,"Treatment"
115,14,1,1,1.61762891721845,0.8,"Treatment"
115,15,0,0,1.43210138773204,1,"Treatment"
115,16,1,1,1.60369005472602,0.8,"Treatment"
115,17,0,0,1.54644634957618,1,"Treatment"
115,18,1,1,1.60197412822982,0.8,"Treatment"
115,19,0,0,1.28997582727819,1,"Treatment"
115,20,1,1,1.44905387039507,0.8,"Treatment"
115,21,0,0,1.67264716136726,1,"Treatment"
115,22,1,1,1.55889666461491,0.8,"Treatment"
115,23,0,0,1.57498912455833,1,"Treatment"
115,24,1,1,1.51011139888972,0.8,"Treatment"
115,25,0,0,1.57895272462744,1,"Treatment"
115,26,1,1,1.60465843506345,0.8,"Treatment"
115,27,0,0,1.53089387049357,1,"Treatment"
115,28,1,1,1.41668198089788,0.8,"Treatment"
115,29,0,0,1.48873373186793,1,"Treatment"
115,30,0,0,0.276908242231547,1,"Treatment"
115,31,1,1,1.36129523915163,0.8,"Treatment"
115,32,0,0,1.47509801947082,1,"Treatment"
115,33,1,0,1.02976382552198,0.2,"Treatment"
115,34,1,1,2.66926718626106,0.8,"Treatment"
115,35,0,0,1.54324701610826,1,"Treatment"
115,36,1,1,1.5621604085815,0.8,"Treatment"
115,37,1,0,2.49277368331585,0.2,"Treatment"
115,38,0,0,1.05178729893604,1,"Treatment"
115,39,1,1,1.65342118516906,0.8,"Treatment"
115,40,1,1,2.87548826627181,0.8,"Treatment"
115,41,1,0,2.53648335466024,0.2,"Treatment"
115,42,1,1,2.50013509966827,0.8,"Treatment"
115,43,0,0,1.53224331664541,1,"Treatment"
115,44,1,0,1.00683410078676,0.2,"Treatment"
115,45,0,0,1.15501211385267,1,"Treatment"
115,46,0,0,-0.0661891776296068,1,"Treatment"
115,47,1,1,1.55640875361335,0.8,"Treatment"
115,48,0,0,1.53134594172414,1,"Treatment"
115,49,1,0,0.94052320243376,0.2,"Treatment"
115,50,0,0,0.919057787930288,1,"Treatment"
115,51,1,1,1.60360066198556,0.8,"Treatment"
115,52,0,0,1.56718672949263,1,"Treatment"
115,53,0,0,-0.0650525246178932,1,"Treatment"
115,54,1,0,0.962096634335342,0.2,"Treatment"
115,55,0,0,0.920230383308321,1,"Treatment"
115,56,0,0,0.0951951693411827,1,"Treatment"
115,57,1,0,0.90029472604407,0.2,"Treatment"
115,58,1,1,2.45816713115669,0.8,"Treatment"
115,59,1,1,2.81741362788794,0.8,"Treatment"
115,60,1,0,2.52291685970842,0.2,"Treatment"
115,61,1,1,2.63225735213151,0.8,"Treatment"
115,62,1,1,3.14377022788395,0.8,"Treatment"
115,63,0,0,1.47445092202648,1,"Treatment"
115,64,1,1,1.47466453676838,0.8,"Treatment"
115,65,1,1,3.1036592191454,0.8,"Treatment"
115,66,0,0,1.39236256320311,1,"Treatment"
115,67,0,0,0.0169637850723656,1,"Treatment"
115,68,1,1,1.25244987577474,0.8,"Treatment"
115,69,0,0,1.47209570131746,1,"Treatment"
115,70,1,1,1.41382870935721,0.8,"Treatment"
115,71,1,0,2.57011349231466,0.2,"Treatment"
115,72,1,1,2.41280446443401,0.8,"Treatment"
115,73,1,1,2.91889407450842,0.8,"Treatment"
115,74,0,0,1.58073226720462,1,"Treatment"
115,75,1,1,1.57878108997373,0.8,"Treatment"
115,76,0,0,1.52833146248352,1,"Treatment"
115,77,0,0,0.00792762349667765,1,"Treatment"
115,78,0,0,0.134077112757855,1,"Treatment"
115,79,1,1,1.7014116330787,0.8,"Treatment"
115,80,0,0,1.48493281104444,1,"Treatment"
115,81,0,0,0.0728956222596802,1,"Treatment"
115,82,1,1,1.47499517607203,0.8,"Treatment"
115,83,0,0,1.45157691789468,1,"Treatment"
115,84,1,1,1.3286442334648,0.8,"Treatment"
115,85,0,0,1.49907844295541,1,"Treatment"
115,86,1,0,1.07579311787949,0.2,"Treatment"
115,87,0,0,0.95087170171538,1,"Treatment"
115,88,0,0,0.132874340266156,1,"Treatment"
115,89,1,1,1.38636987060446,0.8,"Treatment"
115,90,1,1,2.99367695642809,0.8,"Treatment"
115,91,0,0,1.48244945956317,1,"Treatment"
115,92,1,1,1.61717993202345,0.8,"Treatment"
115,93,1,1,3.02304051799718,0.8,"Treatment"
115,94,0,0,1.47165382596763,1,"Treatment"
115,95,1,0,1.0904894822121,0.2,"Treatment"
115,96,1,0,2.11767909546311,0.2,"Treatment"
115,97,1,1,2.47303949514556,0.8,"Treatment"
115,98,0,0,1.47758352134688,1,"Treatment"
115,99,1,0,0.898282183373737,0.2,"Treatment"
115,100,0,0,0.951369883380302,1,"Treatment"
116,1,0,0,NA,1,"Treatment"
116,2,1,1,1.5502191434263,0.8,"Treatment"
116,3,0,0,1.50873491695,1,"Treatment"
116,4,1,1,1.52248519789397,0.8,"Treatment"
116,5,0,0,1.6995296410334,1,"Treatment"
116,6,1,1,1.49603293202635,0.8,"Treatment"
116,7,1,1,2.95132218279761,0.8,"Treatment"
116,8,0,0,1.43290472345935,1,"Treatment"
116,9,1,1,1.45833544145694,0.8,"Treatment"
116,10,0,0,1.28082537663715,1,"Treatment"
116,11,0,0,-0.139381230095351,1,"Treatment"
116,12,1,1,1.29700069155003,0.8,"Treatment"
116,13,0,0,1.37411911889117,1,"Treatment"
116,14,1,1,1.50929257244671,0.8,"Treatment"
116,15,0,0,1.6055133673373,1,"Treatment"
116,16,1,1,1.47601616071488,0.8,"Treatment"
116,17,0,0,1.49260947358686,1,"Treatment"
116,18,1,1,1.38978413065268,0.8,"Treatment"
116,19,0,0,1.66202414050055,1,"Treatment"
116,20,1,1,1.43701211325233,0.8,"Treatment"
116,21,0,0,1.61766537608105,1,"Treatment"
116,22,0,0,-0.0659629247079857,1,"Treatment"
116,23,1,0,0.989429340720215,0.2,"Treatment"
116,24,0,0,1.0244432927255,1,"Treatment"
116,25,1,1,1.53947031852056,0.8,"Treatment"
116,26,1,0,2.48091309376475,0.2,"Treatment"
116,27,1,1,2.35216240288406,0.8,"Treatment"
116,28,0,0,1.45887666585562,1,"Treatment"
116,29,1,1,1.36470100597393,0.8,"Treatment"
116,30,1,1,2.85895467411915,0.8,"Treatment"
116,31,1,0,2.37932566371919,0.2,"Treatment"
116,32,0,0,1.00030036875304,1,"Treatment"
116,33,1,1,1.59503294851592,0.8,"Treatment"
116,34,0,0,1.38474753344682,1,"Treatment"
116,35,1,1,1.61118730498952,0.8,"Treatment"
116,36,1,1,3.06450467168904,0.8,"Treatment"
116,37,0,0,1.52225004159198,1,"Treatment"
116,38,1,1,1.81979016070629,0.8,"Treatment"
116,39,0,0,1.56366170148177,1,"Treatment"
116,40,1,0,1.09918615839046,0.2,"Treatment"
116,41,1,1,2.55049465949778,0.8,"Treatment"
116,42,0,0,1.52199157016842,1,"Treatment"
116,43,1,1,1.48908085749054,0.8,"Treatment"
116,44,0,0,1.5525216035991,1,"Treatment"
116,45,1,1,1.55480480895775,0.8,"Treatment"
116,46,1,1,2.91977645204635,0.8,"Treatment"
116,47,1,1,2.965849506905,0.8,"Treatment"
116,48,0,0,1.57713745324779,1,"Treatment"
116,49,0,0,0.148930544629461,1,"Treatment"
116,50,1,1,1.5317267543487,0.8,"Treatment"
116,51,0,0,1.67504546752754,1,"Treatment"
116,52,0,0,-0.143772969920629,1,"Treatment"
116,53,1,1,1.55895469058689,0.8,"Treatment"
116,54,1,1,2.79573773033696,0.8,"Treatment"
116,55,0,0,1.58134006807043,1,"Treatment"
116,56,0,0,-0.162424842498691,1,"Treatment"
116,57,0,0,-0.219781062759684,1,"Treatment"
116,58,1,1,1.45680598483947,0.8,"Treatment"
116,59,0,0,1.4063985321739,1,"Treatment"
116,60,1,1,1.59967182902986,0.8,"Treatment"
116,61,0,0,1.49086140734962,1,"Treatment"
116,62,0,0,0.0380025209386108,1,"Treatment"
116,63,1,1,1.61763423238216,0.8,"Treatment"
116,64,0,0,1.52470561709019,1,"Treatment"
116,65,1,1,1.41956520176055,0.8,"Treatment"
116,66,0,0,1.55851868029774,1,"Treatment"
116,67,0,0,0.0284366445852716,1,"Treatment"
116,68,0,0,-0.125871492567779,1,"Treatment"
116,69,1,1,1.53553269702324,0.8,"Treatment"
116,70,0,0,1.41666466964041,1,"Treatment"
116,71,1,0,0.963628783800144,0.2,"Treatment"
116,72,1,0,2.12164009133241,0.2,"Treatment"
116,73,0,0,1.09344128424435,1,"Treatment"
116,74,1,1,1.29784285293431,0.8,"Treatment"
116,75,0,0,1.51812524381512,1,"Treatment"
116,76,1,1,1.37274913643555,0.8,"Treatment"
116,77,0,0,1.29161240423769,1,"Treatment"
116,78,1,1,1.51873169760903,0.8,"Treatment"
116,79,0,0,1.67376943138165,1,"Treatment"
116,80,1,1,1.47915627930392,0.8,"Treatment"
116,81,1,1,3.07814833262413,0.8,"Treatment"
116,82,1,1,2.97214696473822,0.8,"Treatment"
116,83,0,0,1.64018202478342,1,"Treatment"
116,84,0,0,0.0362715955871942,1,"Treatment"
116,85,0,0,-0.0206030059207512,1,"Treatment"
116,86,0,0,-0.0744680108841281,1,"Treatment"
116,87,0,0,-0.0461697314908491,1,"Treatment"
116,88,1,1,1.4492217964094,0.8,"Treatment"
116,89,0,0,1.45543491213258,1,"Treatment"
116,90,0,0,0.00224268985725424,1,"Treatment"
116,91,1,1,1.48823000815863,0.8,"Treatment"
116,92,0,0,1.5537407132395,1,"Treatment"
116,93,1,1,1.5409773485859,0.8,"Treatment"
116,94,0,0,1.51995114184556,1,"Treatment"
116,95,1,0,0.976997045079186,0.2,"Treatment"
116,96,1,1,2.45998692254723,0.8,"Treatment"
116,97,0,0,1.57811540357864,1,"Treatment"
116,98,1,1,1.59208074339996,0.8,"Treatment"
116,99,1,0,2.63599786842657,0.2,"Treatment"
116,100,1,1,2.85872798843559,0.8,"Treatment"
117,1,0,0,NA,1,"Treatment"
117,2,1,1,1.46627329691056,0.8,"Treatment"
117,3,0,0,1.4485554543294,1,"Treatment"
117,4,1,1,1.48032073685802,0.8,"Treatment"
117,5,0,0,1.4644043419972,1,"Treatment"
117,6,0,0,-0.0201361009286056,1,"Treatment"
117,7,1,0,0.86664023679845,0.2,"Treatment"
117,8,1,1,2.55294502114938,0.8,"Treatment"
117,9,1,1,2.89255149035743,0.8,"Treatment"
117,10,0,0,1.40660167840518,1,"Treatment"
117,11,1,1,1.37928225372007,0.8,"Treatment"
117,12,0,0,1.4179951410531,1,"Treatment"
117,13,1,1,1.49270653710112,0.8,"Treatment"
117,14,0,0,1.48758786631046,1,"Treatment"
117,15,1,1,1.53503525657384,0.8,"Treatment"
117,16,0,0,1.3251687778933,1,"Treatment"
117,17,1,1,1.42953205281432,0.8,"Treatment"
117,18,1,0,2.34678225485922,0.2,"Treatment"
117,19,1,1,2.48500314637393,0.8,"Treatment"
117,20,0,0,1.40534933294821,1,"Treatment"
117,21,1,0,0.974781306432913,0.2,"Treatment"
117,22,1,0,2.02090531260178,0.2,"Treatment"
117,23,1,1,2.66581757001562,0.8,"Treatment"
117,24,0,0,1.48836276613083,1,"Treatment"
117,25,0,0,-0.101419079394352,1,"Treatment"
117,26,1,1,1.59537141742076,0.8,"Treatment"
117,27,0,0,1.44035189857882,1,"Treatment"
117,28,1,1,1.61500600849885,0.8,"Treatment"
117,29,1,0,2.49725397731627,0.2,"Treatment"
117,30,1,0,2.04105436738839,0.2,"Treatment"
117,31,1,1,2.55747775044523,0.8,"Treatment"
117,32,0,0,1.70691512940311,1,"Treatment"
117,33,0,0,0.0547442090240992,1,"Treatment"
117,34,1,0,0.994518779115026,0.2,"Treatment"
117,35,1,1,2.56175793052922,0.8,"Treatment"
117,36,0,0,1.58814508325054,1,"Treatment"
117,37,0,0,-0.00519207717046394,1,"Treatment"
117,38,1,1,1.4594030496466,0.8,"Treatment"
117,39,0,0,1.40627042888076,1,"Treatment"
117,40,1,0,1.17582595270952,0.2,"Treatment"
117,41,0,0,1.16446529080681,1,"Treatment"
117,42,1,1,1.35140426921966,0.8,"Treatment"
117,43,1,0,2.69753101589206,0.2,"Treatment"
117,44,1,1,2.5771905735265,0.8,"Treatment"
117,45,1,1,2.83093627032407,0.8,"Treatment"
117,46,0,0,1.75316116264448,1,"Treatment"
117,47,1,1,1.37428839227533,0.8,"Treatment"
117,48,0,0,1.52297932833044,1,"Treatment"
117,49,1,0,0.974422878908566,0.2,"Treatment"
117,50,1,1,2.42811592520751,0.8,"Treatment"
117,51,1,0,2.23105219597385,0.2,"Treatment"
117,52,1,1,2.55305115415242,0.8,"Treatment"
117,53,0,0,1.39013551923833,1,"Treatment"
117,54,1,1,1.34560975267078,0.8,"Treatment"
117,55,0,0,1.32819889776204,1,"Treatment"
117,56,0,0,-0.027562597761502,1,"Treatment"
117,57,1,1,1.42521789632907,0.8,"Treatment"
117,58,0,0,1.5239088334842,1,"Treatment"
117,59,1,1,1.42891355027116,0.8,"Treatment"
117,60,0,0,1.41739072517166,1,"Treatment"
117,61,1,0,0.900052801213769,0.2,"Treatment"
117,62,0,0,1.01952007183017,1,"Treatment"
117,63,1,1,1.44651051393051,0.8,"Treatment"
117,64,0,0,1.66691572747222,1,"Treatment"
117,65,1,1,1.50810145106318,0.8,"Treatment"
117,66,0,0,1.36534613260002,1,"Treatment"
117,67,0,0,0.00397920679914522,1,"Treatment"
117,68,1,1,1.55726765014007,0.8,"Treatment"
117,69,0,0,1.62435112646846,1,"Treatment"
117,70,1,0,0.962512350525356,0.2,"Treatment"
117,71,1,1,2.3326854238413,0.8,"Treatment"
117,72,1,1,3.05037541885047,0.8,"Treatment"
117,73,0,0,1.56921764599544,1,"Treatment"
117,74,1,0,0.963920338108777,0.2,"Treatment"
117,75,1,1,2.52436353951854,0.8,"Treatment"
117,76,0,0,1.49428195727784,1,"Treatment"
117,77,0,0,-0.0177305280639468,1,"Treatment"
117,78,1,0,1.03293314379708,0.2,"Treatment"
117,79,1,1,2.48411379842134,0.8,"Treatment"
117,80,0,0,1.48228272339132,1,"Treatment"
117,81,1,1,1.33002290512919,0.8,"Treatment"
117,82,0,0,1.50729598323129,1,"Treatment"
117,83,1,1,1.54815330083427,0.8,"Treatment"
117,84,0,0,1.51709606411851,1,"Treatment"
117,85,0,0,0.0768023551161421,1,"Treatment"
117,86,1,1,1.39087128151316,0.8,"Treatment"
117,87,0,0,1.68457385180921,1,"Treatment"
117,88,0,0,0.12568696409394,1,"Treatment"
117,89,1,1,1.52984876609062,0.8,"Treatment"
117,90,0,0,1.56327091087093,1,"Treatment"
117,91,1,1,1.47658043471175,0.8,"Treatment"
117,92,0,0,1.3377288181479,1,"Treatment"
117,93,1,1,1.32757110222387,0.8,"Treatment"
117,94,1,1,2.84173610653128,0.8,"Treatment"
117,95,0,0,1.3846982703186,1,"Treatment"
117,96,1,1,1.52948894913488,0.8,"Treatment"
117,97,1,1,2.91141280088596,0.8,"Treatment"
117,98,0,0,1.74475950423344,1,"Treatment"
117,99,1,0,1.02519838728365,0.2,"Treatment"
117,100,1,1,2.62263078713479,0.8,"Treatment"
118,1,0,0,NA,1,"Treatment"
118,2,1,0,0.958108826882158,0.2,"Treatment"
118,3,1,1,2.45710350477112,0.8,"Treatment"
118,4,0,0,1.29472734154011,1,"Treatment"
118,5,1,0,1.11732551513023,0.2,"Treatment"
118,6,1,0,2.07358751230257,0.2,"Treatment"
118,7,1,1,2.58920429320905,0.8,"Treatment"
118,8,0,0,1.59994413885605,1,"Treatment"
118,9,1,1,1.40134225254003,0.8,"Treatment"
118,10,0,0,1.60637887976957,1,"Treatment"
118,11,0,0,-0.180940789708525,1,"Treatment"
118,12,0,0,-0.0510334907619139,1,"Treatment"
118,13,1,0,1.10764392198978,0.2,"Treatment"
118,14,0,0,0.857381009712606,1,"Treatment"
118,15,1,1,1.48493464848497,0.8,"Treatment"
118,16,1,0,2.58859783900487,0.2,"Treatment"
118,17,1,1,2.50135495787673,0.8,"Treatment"
118,18,0,0,1.47907396483436,1,"Treatment"
118,19,0,0,-0.0345630417649439,1,"Treatment"
118,20,1,1,1.31776218051593,0.8,"Treatment"
118,21,1,1,2.98075868534893,0.8,"Treatment"
118,22,0,0,1.41729749848935,1,"Treatment"
118,23,0,0,0.0568958103739097,1,"Treatment"
118,24,1,1,1.28697668333109,0.8,"Treatment"
118,25,0,0,1.46276371190024,1,"Treatment"
118,26,1,0,1.04049279242829,0.2,"Treatment"
118,27,1,1,2.53016435501558,0.8,"Treatment"
118,28,0,0,1.59082557927776,1,"Treatment"
118,29,0,0,0.215593211422991,1,"Treatment"
118,30,1,0,1.08693667500601,0.2,"Treatment"
118,31,1,1,2.55944569641294,0.8,"Treatment"
118,32,0,0,1.37588044170252,1,"Treatment"
118,33,1,1,1.56668364001149,0.8,"Treatment"
118,34,1,1,2.91827305543713,0.8,"Treatment"
118,35,0,0,1.49063839899183,1,"Treatment"
118,36,0,0,-0.0118780404552171,1,"Treatment"
118,37,1,1,1.35968494999951,0.8,"Treatment"
118,38,0,0,1.48177630669318,1,"Treatment"
118,39,0,0,-0.143003209381752,1,"Treatment"
118,40,1,1,1.38849195353311,0.8,"Treatment"
118,41,0,0,1.22523422949952,1,"Treatment"
118,42,1,1,1.47824319860077,0.8,"Treatment"
118,43,0,0,1.51305587055892,1,"Treatment"
118,44,1,1,1.43881850808678,0.8,"Treatment"
118,45,0,0,1.44047955146245,1,"Treatment"
118,46,1,1,1.59477591042418,0.8,"Treatment"
118,47,0,0,1.63159708606055,1,"Treatment"
118,48,0,0,-0.148903962020453,1,"Treatment"
118,49,1,1,1.52873596659939,0.8,"Treatment"
118,50,1,1,3.06240947264789,0.8,"Treatment"
118,51,0,0,1.43669449111632,1,"Treatment"
118,52,0,0,-0.159483115216419,1,"Treatment"
118,53,0,0,-0.0366603784485708,1,"Treatment"
118,54,1,1,1.50125863648369,0.8,"Treatment"
118,55,0,0,1.4305389694763,1,"Treatment"
118,56,1,1,1.44955356863264,0.8,"Treatment"
118,57,0,0,1.62943319952895,1,"Treatment"
118,58,1,1,1.49838897785172,0.8,"Treatment"
118,59,0,0,1.28417307378865,1,"Treatment"
118,60,1,1,1.47194253036337,0.8,"Treatment"
118,61,0,0,1.44520793092853,1,"Treatment"
118,62,0,0,0.021230315684487,1,"Treatment"
118,63,1,1,1.35117878115236,0.8,"Treatment"
118,64,0,0,1.41762478072836,1,"Treatment"
118,65,1,1,1.43041188831971,0.8,"Treatment"
118,66,0,0,1.47646152441378,1,"Treatment"
118,67,1,1,1.53708006558652,0.8,"Treatment"
118,68,0,0,1.52062112586495,1,"Treatment"
118,69,1,1,1.60314917505802,0.8,"Treatment"
118,70,0,0,1.62181410142583,1,"Treatment"
118,71,1,1,1.71101094537539,0.8,"Treatment"
118,72,1,1,3.09524252474407,0.8,"Treatment"
118,73,1,1,2.97090332040141,0.8,"Treatment"
118,74,0,0,1.66488923933542,1,"Treatment"
118,75,0,0,-0.0901768669036539,1,"Treatment"
118,76,1,1,1.71751751749246,0.8,"Treatment"
118,77,1,1,3.13000125916718,0.8,"Treatment"
118,78,0,0,1.60097264561479,1,"Treatment"
118,79,1,0,1.17767476844543,0.2,"Treatment"
118,80,1,1,2.7657561323565,0.8,"Treatment"
118,81,0,0,1.27593575249772,1,"Treatment"
118,82,1,1,1.46036605669475,0.8,"Treatment"
118,83,1,0,2.56138251218389,0.2,"Treatment"
